query_label	job_title	closest_job_title	distance	rank
796	cement masons and concrete finishers	cement finisher	0	2
796	cement masons and concrete finishers	cement mason	0	3
796	cement masons and concrete finishers	concrete finisher	0	4
796	cement masons and concrete finishers	concrete mason	0	5
797	terrazzo workers and finishers	terrazzo workers and finishers	0	1
797	terrazzo workers and finishers	grinder	0	2
797	terrazzo workers and finishers	installer	0	3
797	terrazzo workers and finishers	terrazzo finisher	0	4
797	terrazzo workers and finishers	terrazzo grinder	0	5
798	construction laborers	construction laborers	0	1
798	construction laborers	construction laborer	0	2
798	construction laborers	construction worker	0	3
798	construction laborers	curb and gutter laborer	0	4
798	construction laborers	drain layer	0	5
799	paving surfacing and tamping equipment operators	paving surfacing and tamping equipment operators	0	1
799	paving surfacing and tamping equipment operators	asphalt paver operator	0	2
799	paving surfacing and tamping equipment operators	asphalt raker	0	3
799	paving surfacing and tamping equipment operators	equipment operator eo	0	4
799	paving surfacing and tamping equipment operators	heavy equipment operator	0	5
800	piledriver operators	piledriver operators	0	1
800	piledriver operators	crane operator	0	2
800	piledriver operators	diesel pile hammer operator	0	3
800	piledriver operators	pile driver	0	4
800	piledriver operators	pile driver operator	0	5
801	operating engineers and other construction equipment operators	operating engineers and other construction equipment operators	0	1
801	operating engineers and other construction equipment operators	back hoe operator	0	2
801	operating engineers and other construction equipment operators	engineering equipment operator	0	3
801	operating engineers and other construction equipment operators	equipment operator	0	4
801	operating engineers and other construction equipment operators	heavy equipment operator	0	5
802	drywall and ceiling tile installers	drywall and ceiling tile installers	0	1
802	drywall and ceiling tile installers	ceiling installer	0	2
802	drywall and ceiling tile installers	dry wall installer	0	3
802	drywall and ceiling tile installers	drywall finisher	0	4
802	drywall and ceiling tile installers	drywall hanger	0	5
803	tapers	tapers	0	1
803	tapers	drywall finisher	0	2
803	tapers	drywall finisher foreman	0	3
803	tapers	drywall finishing foreman	0	4
803	tapers	drywall foreman	0	5
804	electricians	electricians	0	1
804	electricians	chief electrician	0	2
804	electricians	control electrician	0	3
804	electricians	electrician	0	4
804	electricians	industrial electrician	0	5
805	glaziers	glaziers	0	1
805	glaziers	automobile glass technician	0	2
805	glaziers	commercial glazier	0	3
805	glaziers	foreman	0	4
805	glaziers	glass installer	0	5
806	insulation workers floor ceiling and wall	insulation workers floor ceiling and wall	0	1
806	insulation workers floor ceiling and wall	attic blower	0	2
806	insulation workers floor ceiling and wall	installer	0	3
806	insulation workers floor ceiling and wall	insulation estimator	0	4
806	insulation workers floor ceiling and wall	insulation installer	0	5
807	insulation workers mechanical	insulation workers mechanical	0	1
807	insulation workers mechanical	commercial insulator	0	2
807	insulation workers mechanical	heat and frost insulator	0	3
807	insulation workers mechanical	industrial insulator	0	4
807	insulation workers mechanical	insulation helper	0	5
808	painters construction and maintenance	painters construction and maintenance	0	1
808	painters construction and maintenance	facilities painter	0	2
808	painters construction and maintenance	foreman	0	3
808	painters construction and maintenance	highway painter	0	4
808	painters construction and maintenance	house painter	0	5
809	paperhangers	paperhangers	0	1
809	paperhangers	bill board poster	0	2
809	paperhangers	bill poster	0	3
809	paperhangers	hanger	0	4
809	paperhangers	paper hanger	0	5
810	pipelayers	pipelayers	0	1
810	pipelayers	construction laborer	0	2
810	pipelayers	equipment operator	0	3
810	pipelayers	heavy equipment operator	0	4
810	pipelayers	machine operator	0	5
811	plumbers pipefitters and steamfitters	plumbers pipefitters and steamfitters	0	1
811	plumbers pipefitters and steamfitters	fire sprinkler installer	0	2
811	plumbers pipefitters and steamfitters	gas main fitter	0	3
811	plumbers pipefitters and steamfitters	gas plumber	0	4
811	plumbers pipefitters and steamfitters	hydraulic plumber	0	5
812	pipe fitters and steamfitters	pipe fitters and steamfitters	0	1
812	pipe fitters and steamfitters	equipment service associate esa	0	2
812	pipe fitters and steamfitters	fire sprinkler service technician	0	3
812	pipe fitters and steamfitters	journeyman pipe fitter	0	4
812	pipe fitters and steamfitters	journeyman pipefitter	0	5
813	plumbers	plumbers	0	1
813	plumbers	commercial plumber	0	2
813	plumbers	drain cleaner plumber	0	3
813	plumbers	drain technician	0	4
813	plumbers	journeyman plumber	0	5
814	plasterers and stucco masons	plasterers and stucco masons	0	1
814	plasterers and stucco masons	applicator	0	2
814	plasterers and stucco masons	artisan plasterer	0	3
814	plasterers and stucco masons	plaster and stucco worker	0	4
814	plasterers and stucco masons	plaster applicator	0	5
815	reinforcing iron and rebar workers	reinforcing iron and rebar workers	0	1
815	reinforcing iron and rebar workers	field ironworker	0	2
815	reinforcing iron and rebar workers	iron installer	0	3
815	reinforcing iron and rebar workers	iron worker	0	4
815	reinforcing iron and rebar workers	iron worker foreman	0	5
816	roofers	roofers	0	1
816	roofers	commercial roofer	0	2
816	roofers	industrial roofer	0	3
816	roofers	metal roofing mechanic	0	4
816	roofers	residential roofer	0	5
817	sheet metal workers	sheet metal workers	0	1
817	sheet metal workers	field installer	0	2
817	sheet metal workers	hvac sheet metal installer heating ventilation and air conditioning sheet metal installer	0	3
817	sheet metal workers	journeyman sheet metal worker	0	4
817	sheet metal workers	sheet metal apprentice	0	5
818	structural iron and steel workers	structural iron and steel workers	0	1
818	structural iron and steel workers	fitter	0	2
818	structural iron and steel workers	fitter  welder	0	3
818	structural iron and steel workers	iron worker	0	4
818	structural iron and steel workers	iron worker foreman	0	5
819	solar photovoltaic installers	solar photovoltaic installers	0	1
819	solar photovoltaic installers	installer	0	2
819	solar photovoltaic installers	photovoltaic installer pv installer	0	3
819	solar photovoltaic installers	pv design and installation technician	0	4
819	solar photovoltaic installers	solar designerinstaller	0	5
820	helpersbrickmasons blockmasons stonemasons and tile and marble setters	helpersbrickmasons blockmasons stonemasons and tile and marble setters	0	1
820	helpersbrickmasons blockmasons stonemasons and tile and marble setters	brick and blocker aid labor	0	2
820	helpersbrickmasons blockmasons stonemasons and tile and marble setters	bricklayer helper	0	3
820	helpersbrickmasons blockmasons stonemasons and tile and marble setters	helper	0	4
820	helpersbrickmasons blockmasons stonemasons and tile and marble setters	helper marble finisher	0	5
821	helperscarpenters	helperscarpenters	0	1
821	helperscarpenters	carpenter assistant installer	0	2
821	helperscarpenters	carpenter helper	0	3
821	helperscarpenters	carpenters helper	0	4
821	helperscarpenters	carpenterlabor	0	5
822	helperselectricians	helperselectricians	0	1
822	helperselectricians	apprentice electrician	0	2
822	helperselectricians	cable puller	0	3
822	helperselectricians	electrical apprentice	0	4
822	helperselectricians	electrician apprentice	0	5
823	helperspainters paperhangers plasterers and stucco masons	helperspainters paperhangers plasterers and stucco masons	0	1
823	helperspainters paperhangers plasterers and stucco masons	exterior insulation and finish system installer eifs installer	0	2
823	helperspainters paperhangers plasterers and stucco masons	painter helper	0	3
823	helperspainters paperhangers plasterers and stucco masons	plaster helper	0	4
823	helperspainters paperhangers plasterers and stucco masons	plaster tender	0	5
824	helperspipelayers plumbers pipefitters and steamfitters	helperspipelayers plumbers pipefitters and steamfitters	0	1
824	helperspipelayers plumbers pipefitters and steamfitters	apprentice	0	2
824	helperspipelayers plumbers pipefitters and steamfitters	apprentice plumber	0	3
824	helperspipelayers plumbers pipefitters and steamfitters	drain technician	0	4
824	helperspipelayers plumbers pipefitters and steamfitters	gas fitter	0	5
825	helpersroofers	helpersroofers	0	1
825	helpersroofers	kettleman	0	2
825	helpersroofers	roof technician	0	3
825	helpersroofers	roofer helper	0	4
825	helpersroofers	roofing apprentice	0	5
826	helpers construction trades all other	helpers construction trades all other	0	1
826	helpers construction trades all other	asbestos worker helper	0	2
826	helpers construction trades all other	awning hanger helper	0	3
826	helpers construction trades all other	axman	0	4
826	helpers construction trades all other	boiler coverer helper	0	5
827	construction and building inspectors	construction and building inspectors	0	1
827	construction and building inspectors	building code administrator	0	2
827	construction and building inspectors	building inspection engineer	0	3
827	construction and building inspectors	building inspector	0	4
827	construction and building inspectors	building official	0	5
828	elevator installers and repairers	elevator installers and repairers	0	1
828	elevator installers and repairers	elevator adjuster	0	2
828	elevator installers and repairers	elevator constructor	0	3
828	elevator installers and repairers	elevator mechanic	0	4
828	elevator installers and repairers	elevator repair and maintenance technician	0	5
829	fence erectors	fence erectors	0	1
829	fence erectors	fence builder	0	2
829	fence erectors	fence erector	0	3
829	fence erectors	fence installer	0	4
829	fence erectors	fence laborer	0	5
830	hazardous materials removal workers	hazardous materials removal workers	0	1
830	hazardous materials removal workers	abatement worker	0	2
830	hazardous materials removal workers	asbestos abatement worker	0	3
830	hazardous materials removal workers	asbestos hazard abatement worker	0	4
830	hazardous materials removal workers	asbestos remover	0	5
831	highway maintenance workers	highway maintenance workers	0	1
831	highway maintenance workers	equipment operator eo	0	2
831	highway maintenance workers	heavy equipment operator	0	3
831	highway maintenance workers	highway maintainer	0	4
831	highway maintenance workers	highway maintenance crew worker	0	5
832	railtrack laying and maintenance equipment operators	railtrack laying and maintenance equipment operators	0	1
832	railtrack laying and maintenance equipment operators	machine operator	0	2
832	railtrack laying and maintenance equipment operators	rail maintenance worker	0	3
832	railtrack laying and maintenance equipment operators	track equipment operator teo	0	4
832	railtrack laying and maintenance equipment operators	track inspector	0	5
833	septic tank servicers and sewer pipe cleaners	septic tank servicers and sewer pipe cleaners	0	1
833	septic tank servicers and sewer pipe cleaners	drain cleaner	0	2
833	septic tank servicers and sewer pipe cleaners	maintenance worker	0	3
833	septic tank servicers and sewer pipe cleaners	public works technician	0	4
833	septic tank servicers and sewer pipe cleaners	septic cleaner	0	5
834	segmental pavers	segmental pavers	0	1
834	segmental pavers	cutter	0	2
834	segmental pavers	paver	0	3
834	segmental pavers	paver installer	0	4
834	segmental pavers	paver layer	0	5
835	construction and related workers all other	construction and related workers all other	0	1
835	construction and related workers all other	aluminum pool installer	0	2
835	construction and related workers all other	asphalt dauber	0	3
835	construction and related workers all other	asphalt heater operator	0	4
835	construction and related workers all other	asphalt heater tender	0	5
836	solar thermal installers and technicians	solar thermal installers and technicians	0	1
836	solar thermal installers and technicians	installer	0	2
836	solar thermal installers and technicians	maintenance technician	0	3
836	solar thermal installers and technicians	service technician	0	4
836	solar thermal installers and technicians	solar energy technician	0	5
837	weatherization installers and technicians	weatherization installers and technicians	0	1
837	weatherization installers and technicians	building analystsupervisor	0	2
837	weatherization installers and technicians	director of housing and energy services	0	3
837	weatherization installers and technicians	energy administrator	0	4
837	weatherization installers and technicians	energy assistant	0	5
838	derrick operators oil and gas	derrick operators oil and gas	0	1
838	derrick operators oil and gas	derrick hand	0	2
838	derrick operators oil and gas	derrick man	0	3
838	derrick operators oil and gas	derrick operator	0	4
838	derrick operators oil and gas	derrick worker	0	5
839	rotary drill operators oil and gas	rotary drill operators oil and gas	0	1
839	rotary drill operators oil and gas	daylight driller	0	2
839	rotary drill operators oil and gas	drill foreman	0	3
839	rotary drill operators oil and gas	drill operator	0	4
839	rotary drill operators oil and gas	driller	0	5
840	service unit operators oil gas and mining	service unit operators oil gas and mining	0	1
840	service unit operators oil gas and mining	fisherman	0	2
840	service unit operators oil gas and mining	operator	0	3
840	service unit operators oil gas and mining	pulling unit operator	0	4
840	service unit operators oil gas and mining	reverse unit operatorfisherman	0	5
841	earth drillers except oil and gas	earth drillers except oil and gas	0	1
841	earth drillers except oil and gas	blast hole driller	0	2
841	earth drillers except oil and gas	blaster	0	3
841	earth drillers except oil and gas	blasting production technician	0	4
841	earth drillers except oil and gas	drill operator	0	5
842	explosives workers ordnance handling experts and blasters	explosives workers ordnance handling experts and blasters	0	1
842	explosives workers ordnance handling experts and blasters	blaster	0	2
842	explosives workers ordnance handling experts and blasters	explosive technician	0	3
842	explosives workers ordnance handling experts and blasters	powderman	0	4
842	explosives workers ordnance handling experts and blasters	unexploded ordnance quality control officer	0	5
843	continuous mining machine operators	continuous mining machine operators	0	1
843	continuous mining machine operators	continuous miner operator cmo	0	2
843	continuous mining machine operators	continuous mining machine operator	0	3
843	continuous mining machine operators	miner	0	4
843	continuous mining machine operators	miner operator	0	5
844	mine cutting and channeling machine operators	mine cutting and channeling machine operators	0	1
844	mine cutting and channeling machine operators	bore miner operator	0	2
844	mine cutting and channeling machine operators	coal miner	0	3
844	mine cutting and channeling machine operators	longwall shearer operator	0	4
844	mine cutting and channeling machine operators	miner operator	0	5
845	mining machine operators all other	mining machine operators all other	0	1
845	mining machine operators all other	belt operator	0	2
845	mining machine operators all other	coal miner	0	3
845	mining machine operators all other	coal trimmer machine operator	0	4
845	mining machine operators all other	copper miner	0	5
846	rock splitters quarry	rock splitters quarry	0	1
846	rock splitters quarry	blaster	0	2
846	rock splitters quarry	driller	0	3
846	rock splitters quarry	quarry worker	0	4
846	rock splitters quarry	rock splitter	0	5
847	roof bolters mining	inby roof bolter	0	1
847	roof bolters mining	roof bolter	0	2
847	roof bolters mining	roof bolter operator	0	3
847	roof bolters mining	roof bolting coal miner	0	4
847	roof bolters mining	underground bolting machine operator	0	5
848	roustabouts oil and gas	casing crew pusher	0	1
848	roustabouts oil and gas	cathead operator	0	2
848	roustabouts oil and gas	connection worker	0	3
848	roustabouts oil and gas	derrick hand	0	4
848	roustabouts oil and gas	derrick worker	0	5
849	helpersextraction workers	blaster	0	1
849	helpersextraction workers	blaster helper	0	2
849	helpersextraction workers	blasting helper	0	3
849	helpersextraction workers	boring machine operator helper	0	4
849	helpersextraction workers	bottom hole pressure recording operator helper	0	5
850	extraction workers all other	acidizer	0	1
850	extraction workers all other	air pumper	0	2
850	extraction workers all other	back hand	0	3
850	extraction workers all other	bagger	0	4
850	extraction workers all other	battery charger	0	5
851	firstline supervisors of mechanics installers and repairers	air conditioning supervisor	0	1
851	firstline supervisors of mechanics installers and repairers	airconditioning installer supervisor	0	2
851	firstline supervisors of mechanics installers and repairers	aircraft maintenance supervisor	0	3
851	firstline supervisors of mechanics installers and repairers	airport maintenance chief	0	4
851	firstline supervisors of mechanics installers and repairers	airport skilled maintenance supervisor	0	5
852	computer automated teller and office machine repairers	accounting machine mechanic	0	1
852	computer automated teller and office machine repairers	adding machine mechanic	0	2
852	computer automated teller and office machine repairers	assembly technician	0	3
852	computer automated teller and office machine repairers	atm servicer	0	4
852	computer automated teller and office machine repairers	atm technician automated teller machine technician	0	5
853	radio cellular and tower equipment installers and repairers	avionics repair technician	0	1
853	radio cellular and tower equipment installers and repairers	avionics technician	0	2
853	radio cellular and tower equipment installers and repairers	cell tower climber	0	3
853	radio cellular and tower equipment installers and repairers	cellular equipment installer	0	4
853	radio cellular and tower equipment installers and repairers	cellular equipment repairer	0	5
854	radio mechanics	broadcasting equipment mechanic	0	1
854	radio mechanics	electronic equipment repairer	0	2
854	radio mechanics	electronics technician	0	3
854	radio mechanics	field radio technician	0	4
854	radio mechanics	field service technician	0	5
855	telecommunications equipment installers and repairers except line installers	antenna installer	0	1
855	telecommunications equipment installers and repairers except line installers	assigner	0	2
855	telecommunications equipment installers and repairers except line installers	automatic equipment technician	0	3
855	telecommunications equipment installers and repairers except line installers	broadband installer	0	4
855	telecommunications equipment installers and repairers except line installers	broadband technician	0	5
856	avionics technicians	aircraft armament mechanic	0	1
856	avionics technicians	aircraft electrical systems specialist	0	2
856	avionics technicians	aircraft electrician	0	3
856	avionics technicians	aircraft instrument mechanic	0	4
856	avionics technicians	aircraft technician	0	5
857	electric motor power tool and related repairers	acdc motor repair person	0	1
857	electric motor power tool and related repairers	acdc rewinder	0	2
857	electric motor power tool and related repairers	acdc winder	0	3
857	electric motor power tool and related repairers	armature rewinder	0	4
857	electric motor power tool and related repairers	armature winder repairer	0	5
858	electrical and electronics installers and repairers transportation equipment	boat builder	0	1
858	electrical and electronics installers and repairers transportation equipment	boat rigger	0	2
858	electrical and electronics installers and repairers transportation equipment	body wirer	0	3
858	electrical and electronics installers and repairers transportation equipment	controller repairer and tester	0	4
858	electrical and electronics installers and repairers transportation equipment	critical power install technician	0	5
859	electrical and electronics repairers commercial and industrial equipment	aerial erector	0	1
859	electrical and electronics repairers commercial and industrial equipment	aerial installer	0	2
859	electrical and electronics repairers commercial and industrial equipment	amplifier mechanic	0	3
859	electrical and electronics repairers commercial and industrial equipment	automation mechanic	0	4
859	electrical and electronics repairers commercial and industrial equipment	boardman	0	5
860	electrical and electronics repairers powerhouse substation and relay	electrical and electronics repairers powerhouse substation and relay	0	1
860	electrical and electronics repairers powerhouse substation and relay	apparatus lineman	0	2
860	electrical and electronics repairers powerhouse substation and relay	control technician	0	3
860	electrical and electronics repairers powerhouse substation and relay	corrosion control fitter	0	4
860	electrical and electronics repairers powerhouse substation and relay	corrosion technician	0	5
861	electronic equipment installers and repairers motor vehicles	electronic equipment installers and repairers motor vehicles	0	1
861	electronic equipment installers and repairers motor vehicles	assembler	0	2
861	electronic equipment installers and repairers motor vehicles	auto electrician	0	3
861	electronic equipment installers and repairers motor vehicles	auto phone installer	0	4
861	electronic equipment installers and repairers motor vehicles	auto radio mechanic	0	5
862	electronic home entertainment equipment installers and repairers	electronic home entertainment equipment installers and repairers	0	1
862	electronic home entertainment equipment installers and repairers	audio installer	0	2
862	electronic home entertainment equipment installers and repairers	audio video mechanic	0	3
862	electronic home entertainment equipment installers and repairers	audiovideo repairer	0	4
862	electronic home entertainment equipment installers and repairers	cable installation technician	0	5
863	security and fire alarm systems installers	security and fire alarm systems installers	0	1
863	security and fire alarm systems installers	alarm adjuster	0	2
863	security and fire alarm systems installers	alarm installer	0	3
863	security and fire alarm systems installers	alarm technician	0	4
863	security and fire alarm systems installers	burglar alarm inspector	0	5
864	aircraft mechanics and service technicians	aircraft mechanics and service technicians	0	1
864	aircraft mechanics and service technicians	ap mechanic	0	2
864	aircraft mechanics and service technicians	aircraft accessories mechanic	0	3
864	aircraft mechanics and service technicians	aircraft air conditioning mechanic	0	4
864	aircraft mechanics and service technicians	aircraft body and bonded structure repairer	0	5
865	automotive body and related repairers	automotive body and related repairers	0	1
865	automotive body and related repairers	antique automobiles repairer	0	2
865	automotive body and related repairers	auto body builder apprentice	0	3
865	automotive body and related repairers	auto body customizer	0	4
865	automotive body and related repairers	auto body detailer	0	5
866	automotive glass installers and repairers	automotive glass installers and repairers	0	1
866	automotive glass installers and repairers	automotive glass installer auto glass installer	0	2
866	automotive glass installers and repairers	automotive glass mechanic auto glass mechanic	0	3
866	automotive glass installers and repairers	automotive glass specialist auto glass specialist	0	4
866	automotive glass installers and repairers	automotive glass technician auto glass technician	0	5
867	automotive service technicians and mechanics	automotive service technicians and mechanics	0	1
867	automotive service technicians and mechanics	auto clutch rebuilder	0	2
867	automotive service technicians and mechanics	auto clutch specialist	0	3
867	automotive service technicians and mechanics	auto radiator specialist	0	4
867	automotive service technicians and mechanics	auto suspension and steering mechanic	0	5
868	automotive master mechanics	automotive master mechanics	0	1
868	automotive master mechanics	ambulance mechanic	0	2
868	automotive master mechanics	ase master mechanic automotive service excellence master mechanic	0	3
868	automotive master mechanics	auto bench mechanic	0	4
868	automotive master mechanics	auto garage mechanic	0	5
869	automotive specialty technicians	automotive specialty technicians	0	1
869	automotive specialty technicians	ac technician air conditioning technician	0	2
869	automotive specialty technicians	aerial installer	0	3
869	automotive specialty technicians	air conditioning specialist	0	4
869	automotive specialty technicians	airconditioning mechanic	0	5
870	bus and truck mechanics and diesel engine specialists	bus and truck mechanics and diesel engine specialists	0	1
870	bus and truck mechanics and diesel engine specialists	biodiesel engine specialist	0	2
870	bus and truck mechanics and diesel engine specialists	boat diesel motor mechanic	0	3
870	bus and truck mechanics and diesel engine specialists	boat engine mechanic	0	4
870	bus and truck mechanics and diesel engine specialists	boat engines installer	0	5
871	farm equipment mechanics and service technicians	farm equipment mechanics and service technicians	0	1
871	farm equipment mechanics and service technicians	agricultural equipment mechanic	0	2
871	farm equipment mechanics and service technicians	agricultural mechanic	0	3
871	farm equipment mechanics and service technicians	agricultural technician	0	4
871	farm equipment mechanics and service technicians	assembly repairer	0	5
872	mobile heavy equipment mechanics except engines	mobile heavy equipment mechanics except engines	0	1
872	mobile heavy equipment mechanics except engines	brake mechanic	0	2
872	mobile heavy equipment mechanics except engines	bulldozer mechanic	0	3
872	mobile heavy equipment mechanics except engines	cat mechanic	0	4
872	mobile heavy equipment mechanics except engines	caterpillar mechanic	0	5
873	rail car repairers	rail car repairers	0	1
873	rail car repairers	air brake adjuster	0	2
873	rail car repairers	air brake man	0	3
873	rail car repairers	air brake mechanic	0	4
873	rail car repairers	air brake rigger	0	5
874	motorboat mechanics and service technicians	motorboat mechanics and service technicians	0	1
874	motorboat mechanics and service technicians	boat mechanic	0	2
874	motorboat mechanics and service technicians	boat motor mechanic	0	3
874	motorboat mechanics and service technicians	boat outboard engine mechanic	0	4
874	motorboat mechanics and service technicians	boat rigger	0	5
875	motorcycle mechanics	motorcycle mechanics	0	1
875	motorcycle mechanics	all terrain vehicle technician atv technician	0	2
875	motorcycle mechanics	custom bike builder	0	3
875	motorcycle mechanics	dirt bike mechanic	0	4
875	motorcycle mechanics	frame repairer	0	5
876	outdoor power equipment and other small engine mechanics	outdoor power equipment and other small engine mechanics	0	1
876	outdoor power equipment and other small engine mechanics	chain saw mechanic	0	2
876	outdoor power equipment and other small engine mechanics	edge trimmer mechanic	0	3
876	outdoor power equipment and other small engine mechanics	electric golf cart repairers	0	4
876	outdoor power equipment and other small engine mechanics	electric wheelchair repairer	0	5
877	bicycle repairers	bicycle repairers	0	1
877	bicycle repairers	bicycle mechanic	0	2
877	bicycle repairers	bicycle repairman	0	3
877	bicycle repairers	bicycle service technician	0	4
877	bicycle repairers	bicycle technician	0	5
878	recreational vehicle service technicians	recreational vehicle service technicians	0	1
878	recreational vehicle service technicians	custom van converter	0	2
878	recreational vehicle service technicians	hitch technician	0	3
878	recreational vehicle service technicians	master certified rv technician master certified recreational vehicle technician	0	4
878	recreational vehicle service technicians	mobile service rv technician mobile service recreational vehicle technician	0	5
879	tire repairers and changers	tire repairers and changers	0	1
879	tire repairers and changers	alignment technician	0	2
879	tire repairers and changers	automotive tire worker auto tire worker	0	3
879	tire repairers and changers	lube technician	0	4
879	tire repairers and changers	service technician	0	5
880	mechanical door repairers	mechanical door repairers	0	1
880	mechanical door repairers	automated access systems technician	0	2
880	mechanical door repairers	automatic door mechanic	0	3
880	mechanical door repairers	commercial door installer	0	4
880	mechanical door repairers	commercial installer	0	5
881	control and valve installers and repairers except mechanical door	control and valve installers and repairers except mechanical door	0	1
881	control and valve installers and repairers except mechanical door	air valve mechanic	0	2
881	control and valve installers and repairers except mechanical door	air valve repairer	0	3
881	control and valve installers and repairers except mechanical door	control specialist	0	4
881	control and valve installers and repairers except mechanical door	control technician	0	5
882	heating air conditioning and refrigeration mechanics and installers	heating air conditioning and refrigeration mechanics and installers	0	1
882	heating air conditioning and refrigeration mechanics and installers	air conditioning service technician	0	2
882	heating air conditioning and refrigeration mechanics and installers	bulk cooler installer	0	3
882	heating air conditioning and refrigeration mechanics and installers	evaporative cooler installer	0	4
882	heating air conditioning and refrigeration mechanics and installers	furnace converter	0	5
883	heating and air conditioning mechanics and installers	heating and air conditioning mechanics and installers	0	1
883	heating and air conditioning mechanics and installers	ac tech air conditioning technician	0	2
883	heating and air conditioning mechanics and installers	air and hydronic balancing technician	0	3
883	heating and air conditioning mechanics and installers	air conditioner or furnace gas appliance mechanic	0	4
883	heating and air conditioning mechanics and installers	air conditioning specialist	0	5
884	refrigeration mechanics and installers	refrigeration mechanics and installers	0	1
884	refrigeration mechanics and installers	ammonia refrigeration technician	0	2
884	refrigeration mechanics and installers	bulk coolers installer	0	3
884	refrigeration mechanics and installers	commercial service technician	0	4
884	refrigeration mechanics and installers	field service technician	0	5
885	home appliance repairers	home appliance repairers	0	1
885	home appliance repairers	airconditioner window unit installerservicer	0	2
885	home appliance repairers	appliance adjuster	0	3
885	home appliance repairers	appliance installer	0	4
885	home appliance repairers	appliance repair technician	0	5
886	industrial machinery mechanics	industrial machinery mechanics	0	1
886	industrial machinery mechanics	anode rebuilder	0	2
886	industrial machinery mechanics	appliance fixer	0	3
886	industrial machinery mechanics	appliance mechanic	0	4
886	industrial machinery mechanics	appliance repairer	0	5
887	maintenance workers machinery	maintenance workers machinery	0	1
887	maintenance workers machinery	air deodorizer servicer	0	2
887	maintenance workers machinery	aircraft fueler	0	3
887	maintenance workers machinery	airplane fueler	0	4
887	maintenance workers machinery	airplane refueler	0	5
888	millwrights	millwrights	0	1
888	millwrights	automated equipment engineertechnician	0	2
888	millwrights	automated equipment engineering technician	0	3
888	millwrights	automobile equipment engineer technician	0	4
888	millwrights	automobile equipment technician engineer	0	5
889	refractory materials repairers except brickmasons	refractory materials repairers except brickmasons	0	1
889	refractory materials repairers except brickmasons	bondactor machine operator	0	2
889	refractory materials repairers except brickmasons	bricker	0	3
889	refractory materials repairers except brickmasons	bricklayer	0	4
889	refractory materials repairers except brickmasons	cell liner	0	5
890	electrical powerline installers and repairers	electrical powerline installers and repairers	0	1
890	electrical powerline installers and repairers	a class lineman	0	2
890	electrical powerline installers and repairers	aerial lineman	0	3
890	electrical powerline installers and repairers	apprentice lineman third step	0	4
890	electrical powerline installers and repairers	cable inspector	0	5
891	telecommunications line installers and repairers	telecommunications line installers and repairers	0	1
891	telecommunications line installers and repairers	aerial installer	0	2
891	telecommunications line installers and repairers	block cableman	0	3
891	telecommunications line installers and repairers	broadband technician	0	4
891	telecommunications line installers and repairers	cable inspector	0	5
892	camera and photographic equipment repairers	camera and photographic equipment repairers	0	1
892	camera and photographic equipment repairers	aircraft photographic equipment mechanic	0	2
892	camera and photographic equipment repairers	aircraft photographic equipment repairer	0	3
892	camera and photographic equipment repairers	camera machinist	0	4
892	camera and photographic equipment repairers	camera mechanic	0	5
893	medical equipment repairers	medical equipment repairers	0	1
893	medical equipment repairers	bio medical technician	0	2
893	medical equipment repairers	biomed tech biomedical technician	0	3
893	medical equipment repairers	biomedical electronics technician	0	4
893	medical equipment repairers	biomedical engineering technician bmet	0	5
894	musical instrument repairers and tuners	musical instrument repairers and tuners	0	1
894	musical instrument repairers and tuners	accordion repairer	0	2
894	musical instrument repairers and tuners	accordion tuner	0	3
894	musical instrument repairers and tuners	band instrument repair technician	0	4
894	musical instrument repairers and tuners	band instrument repairer	0	5
895	watch repairers	watch repairers	0	1
895	watch repairers	antique clock repairer	0	2
895	watch repairers	antique clocks repairer	0	3
895	watch repairers	auto clocks repairer	0	4
895	watch repairers	blocker and polisher	0	5
896	precision instrument and equipment repairers all other	precision instrument and equipment repairers all other	0	1
896	precision instrument and equipment repairers all other	apprentice instrument technician	0	2
896	precision instrument and equipment repairers all other	electrical instrument repairer	0	3
896	precision instrument and equipment repairers all other	gauge checker	0	4
896	precision instrument and equipment repairers all other	gauge controller	0	5
897	maintenance and repair workers general	maintenance and repair workers general	0	1
897	maintenance and repair workers general	airport attendant	0	2
897	maintenance and repair workers general	bench repair technician	0	3
897	maintenance and repair workers general	building engineer	0	4
897	maintenance and repair workers general	building maintenance engineer	0	5
898	wind turbine service technicians	wind turbine service technicians	0	1
898	wind turbine service technicians	energy technician	0	2
898	wind turbine service technicians	field service technician	0	3
898	wind turbine service technicians	lead technician	0	4
898	wind turbine service technicians	maintenance technician	0	5
899	coin vending and amusement machine servicers and repairers	coin vending and amusement machine servicers and repairers	0	1
899	coin vending and amusement machine servicers and repairers	amusement machine mechanic	0	2
899	coin vending and amusement machine servicers and repairers	arcade game technician	0	3
899	coin vending and amusement machine servicers and repairers	arcade games mechanic	0	4
899	coin vending and amusement machine servicers and repairers	arcade technician	0	5
900	commercial divers	commercial divers	0	1
900	commercial divers	commercial diver	0	2
900	commercial divers	deep sea diver	0	3
900	commercial divers	dive superintendent	0	4
900	commercial divers	dive supervisor	0	5
901	fabric menders except garment	fabric menders except garment	0	1
901	fabric menders except garment	awning craftsman	0	2
901	fabric menders except garment	awning craftsperson	0	3
901	fabric menders except garment	bag repairer	0	4
901	fabric menders except garment	canvas repairer	0	5
